dehumanize	-1.8	2.18174	[-2, -4, -1, -3, 2, -4, -3, 2, -1, -4]
dehumanized	-1.9	0.7	[-2, -2, -2, -2, -1, -3, -2, -1, -3, -1]
dehumanizes	-1.5	0.67082	[-1, -1, -1, -2, -1, -3, -2, -1, -2, -1]
dehumanizing	-2.4	0.9165200000000001	[-2, -3, -4, -2, -3, -2, -3, -1, -1, -3]
deject	-2.2	0.6	[-2, -3, -2, -3, -2, -2, -3, -2, -1, -2]
dejected	-2.2	0.74833	[-2, -1, -2, -3, -2, -2, -2, -2, -2, -4]
dejecting	-2.3	0.64031	[-2, -2, -3, -2, -3, -2, -1, -2, -3, -3]
dejects	-2.0	0.63246	[-2, -2, -3, -1, -2, -1, -3, -2, -2, -2]
delay	-1.3	0.45826000000000006	[-1, -1, -1, -2, -1, -1, -2, -1, -2, -1]
delayed	-0.9	0.3	[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
delectable	2.9	0.8306600000000001	[3, 4, 3, 2, 3, 4, 3, 1, 3, 3]
delectables	1.4	1.35647	[1, 2, 0, 4, 2, 1, 3, -1, 1, 1]
delectably	2.8	0.74833	[3, 4, 3, 2, 3, 3, 3, 1, 3, 3]
delicate	0.2	0.74833	[2, 0, 0, 0, 0, 0, 1, 0, -1, 0]
delicately	1.0	1.26491	[1, 1, 2, 0, 1, 3, -1, 2, -1, 2]
delicates	0.6	1.35647	[3, 0, 2, 1, -1, -1, 2, 0, 1, -1]
delicatessen	0.4	0.8	[0, 0, 0, 0, 0, 0, 0, 2, 2, 0]
delicatessens	0.4	0.8	[0, 0, 2, 0, 0, 2, 0, 0, 0, 0]
delicious	2.7	0.64031	[3, 2, 3, 4, 2, 3, 3, 3, 2, 2]
deliciously	1.9	0.8306600000000001	[2, 2, 1, 3, 1, 3, 2, 3, 1, 1]
deliciousness	1.8	0.8717799999999999	[1, 2, 3, 3, 2, 2, 1, 2, 2, 0]
delight	2.9	0.7	[2, 3, 4, 4, 3, 2, 3, 3, 2, 3]
delighted	2.3	0.64031	[3, 3, 2, 3, 2, 1, 3, 2, 2, 2]
delightedly	2.4	0.4899	[2, 3, 3, 3, 2, 2, 3, 2, 2, 2]
delightedness	2.1	0.53852	[2, 2, 2, 2, 3, 2, 3, 2, 1, 2]
delighter	2.0	0.63246	[3, 2, 2, 3, 1, 2, 2, 1, 2, 2]
delighters	2.6	0.66332	[3, 2, 2, 2, 3, 2, 3, 2, 4, 3]
delightful	2.8	0.6	[4, 3, 2, 3, 3, 3, 2, 2, 3, 3]
delightfully	2.7	0.45826000000000006	[3, 2, 2, 2, 3, 3, 3, 3, 3, 3]
delightfulness	2.1	0.7	[3, 2, 3, 1, 2, 3, 2, 2, 2, 1]
delighting	1.6	1.90788	[3, 3, 3, 2, 3, 2, 3, -2, -2, 1]
delights	2.0	1.54919	[2, 3, 1, -2, 2, 4, 2, 3, 3, 2]
delightsome	2.3	0.45826000000000006	[3, 3, 2, 2, 2, 3, 2, 2, 2, 2]
demand	-0.5	0.67082	[0, 0, 0, 0, 0, -1, -1, -1, 0, -2]
demanded	-0.9	0.7	[-2, 0, 0, 0, -2, -1, -1, -1, -1, -1]
demanding	-0.9	0.53852	[-1, -2, 0, -1, -1, -1, -1, -1, 0, -1]
demonstration	0.4	0.9165200000000001	[0, 0, 0, 0, 0, 0, 3, 1, 0, 0]
demoralized	-1.6	1.62481	[-2, -2, -2, -2, -3, 2, -2, -3, 1, -3]
denied	-1.9	0.53852	[-2, -3, -1, -2, -2, -1, -2, -2, -2, -2]
denier	-1.5	0.67082	[-1, -1, -1, -1, -2, -3, -2, -2, -1, -1]
deniers	-1.1	1.13578	[-2, 0, -2, -1, -3, 1, 0, -1, -2, -1]
denies	-1.8	0.6	[-1, -2, -1, -1, -2, -3, -2, -2, -2, -2]
denounce	-1.4	0.9165200000000001	[-2, -1, -2, -1, 1, -2, -2, -1, -2, -2]
denounces	-1.9	0.7	[-1, -3, -2, -3, -2, -1, -2, -2, -2, -1]
deny	-1.4	0.4899	[-1, -1, -1, -1, -2, -1, -2, -2, -1, -2]
denying	-1.4	0.4899	[-1, -1, -1, -2, -2, -2, -1, -2, -1, -1]
depress	-2.2	0.74833	[-2, -1, -3, -3, -2, -2, -3, -3, -1, -2]
depressant	-1.6	1.11355	[-3, -1, 0, -1, 0, -2, -3, -1, -3, -2]
depressants	-1.6	0.9165200000000001	[-1, -1, -3, -3, -2, 0, -1, -2, -2, -1]
depressed	-2.3	0.45826000000000006	[-2, -2, -2, -2, -2, -3, -3, -3, -2, -2]
depresses	-2.2	0.6	[-2, -2, -2, -2, -3, -3, -1, -2, -3, -2]
depressible	-1.7	0.7810199999999999	[-2, -1, 0, -3, -2, -2, -2, -1, -2, -2]
depressing	-1.6	1.28062	[-2, -2, -2, 2, -3, -1, -2, -2, -2, -2]
depressingly	-2.3	0.45826000000000006	[-2, -3, -2, -2, -2, -3, -3, -2, -2, -2]
depression	-2.7	0.64031	[-3, -2, -2, -2, -2, -3, -4, -3, -3, -3]
depressions	-2.2	0.6	[-2, -3, -3, -2, -2, -2, -3, -2, -2, -1]
depressive	-1.6	1.11355	[-2, -1, -1, -2, -1, -2, -3, 1, -3, -2]
depressively	-2.1	0.53852	[-3, -2, -3, -2, -2, -2, -2, -1, -2, -2]
depressives	-1.5	0.5	[-2, -1, -1, -2, -1, -1, -1, -2, -2, -2]
depressor	-1.8	1.16619	[-2, -4, -3, 0, 0, -2, -2, -2, -1, -2]
depressors	-1.7	0.9	[-1, -1, -1, -2, -1, -2, -4, -2, -2, -1]
depressurization	-0.3	0.7810199999999999	[1, 0, 0, -1, -1, 0, -2, 0, 0, 0]
depressurizations	-0.4	0.9165200000000001	[0, 0, 0, 0, 1, -2, -1, 0, -2, 0]
depressurize	-0.5	0.80623	[0, 0, -2, 0, -2, 0, 0, 0, 0, -1]
depressurized	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -1, 0, -2, 0]
depressurizes	-0.3	0.64031	[0, 0, 0, 0, 0, 0, -1, 0, -2, 0]
depressurizing	-0.7	1.3453600000000001	[2, 0, -1, -1, -2, -2, 1, -2, 0, -2]
deprival	-2.1	0.7	[-1, -2, -2, -2, -1, -3, -3, -3, -2, -2]
deprivals	-1.2	0.8717799999999999	[0, -1, -2, -1, 0, -2, -1, -1, -3, -1]
deprivation	-1.8	1.4	[-3, -2, -3, -2, -1, -2, -2, 2, -2, -3]
deprivations	-1.8	0.74833	[-1, -2, -3, -1, -2, -1, -2, -2, -3, -1]
deprive	-2.1	0.7	[-3, -2, -1, -3, -1, -2, -2, -3, -2, -2]
deprived	-2.1	0.7	[-2, -2, -2, -2, -2, -4, -2, -2, -1, -2]
depriver	-1.6	0.9165200000000001	[-1, -2, -1, -2, -1, -4, -2, -1, -1, -1]
deprivers	-1.4	0.66332	[-2, -1, -1, -3, -1, -1, -1, -1, -2, -1]
deprives	-1.7	0.64031	[-2, -2, -1, -2, -1, -3, -2, -1, -1, -2]
depriving	-2.0	0.0	[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2]
derail	-1.2	1.07703	[-1, 1, -1, -2, -1, -2, -1, -3, -2, 0]
derailed	-1.4	0.66332	[-1, -2, -2, 0, -1, -1, -2, -1, -2, -2]
derails	-1.3	0.7810199999999999	[-2, -3, -1, -2, -1, -1, 0, -1, -1, -1]
deride	-1.1	1.22066	[-3, -2, -2, -1, -1, -1, 1, -2, -1, 1]
derided	-0.8	0.8717799999999999	[-2, -1, -2, 0, 0, -1, -1, -1, 1, -1]
derides	-1.0	1.0	[-1, -2, -2, 0, 0, 1, -1, -2, -1, -2]
deriding	-1.5	0.80623	[-2, -2, 0, 0, -2, -1, -2, -2, -2, -2]
derision	-1.2	1.249	[-1, -2, -2, -2, -1, -1, 1, 1, -3, -2]
desirable	1.3	0.45826000000000006	[2, 1, 1, 1, 1, 1, 1, 2, 2, 1]
desire	1.7	0.7810199999999999	[1, 1, 2, 1, 3, 3, 1, 2, 2, 1]
desired	1.1	1.04403	[1, 1, 0, 3, 1, 0, 1, 1, 3, 0]
desirous	1.3	0.64031	[1, 2, 1, 2, 2, 1, 2, 1, 0, 1]
despair	-1.3	1.9	[2, -1, -3, -1, -3, 1, -3, 1, -3, -3]
despaired	-2.7	0.45826000000000006	[-2, -2, -3, -3, -3, -3, -3, -2, -3, -3]
despairer	-1.3	1.1	[-2, -2, -1, -3, -2, 1, -1, -1, 0, -2]
despairers	-1.3	1.00499	[-2, -1, -1, 1, -2, -1, -2, -1, -1, -3]
despairing	-2.3	0.64031	[-2, -1, -3, -2, -3, -2, -2, -2, -3, -3]
despairingly	-2.2	0.74833	[-2, -2, -2, -2, -4, -2, -3, -1, -2, -2]
despairs	-2.7	1.00499	[-3, -4, -1, -3, -4, -2, -1, -3, -3, -3]
desperate	-1.3	1.3453600000000001	[-2, -1, -2, 1, -1, -2, -3, -3, -1, 1]
desperately	-1.6	1.11355	[-3, -3, -2, -1, -2, -1, -2, -2, -1, 1]
desperateness	-1.5	1.36015	[-1, -2, -2, -2, -3, -3, 1, -2, 1, -2]
desperation	-2.0	1.0	[-2, -1, -1, -2, -3, -3, -1, -4, -1, -2]
desperations	-2.2	1.6613200000000001	[-1, -4, -2, -4, -4, -1, -1, -2, 1, -4]
despise	-1.4	1.35647	[-2, -3, -1, -2, -1, 1, -3, 1, -2, -2]
despised	-1.7	1.48661	[-2, -1, -3, -2, -3, 1, -3, 1, -2, -3]
despisement	-2.4	0.9165200000000001	[-3, -3, -2, -1, -3, -1, -4, -2, -2, -3]
despisements	-2.5	1.0247	[-2, -2, -3, -2, 0, -3, -4, -3, -3, -3]
despiser	-1.8	1.07703	[-2, -1, -3, 1, -2, -2, -3, -2, -2, -2]
despisers	-1.6	1.35647	[-3, -3, -1, -3, -2, -1, -1, 1, 0, -3]
despises	-2.0	1.26491	[-3, -1, -3, 1, -2, -1, -3, -2, -3, -3]
despising	-2.7	0.9	[-4, -3, -3, -4, -1, -2, -3, -2, -2, -3]
despondent	-2.1	0.53852	[-2, -2, -2, -3, -2, -2, -1, -3, -2, -2]
destroy	-2.5	0.67082	[-2, -3, -3, -1, -3, -3, -3, -2, -2, -3]
destroyed	-2.2	0.8717799999999999	[-1, -3, -3, -2, -1, -2, -1, -3, -3, -3]
destroyer	-2.0	0.89443	[-2, -3, -3, -3, -1, -2, -2, -2, 0, -2]
destroyers	-2.3	0.7810199999999999	[-1, -3, -3, -3, -2, -2, -3, -3, -1, -2]
destroying	-2.6	0.9165200000000001	[-2, -4, -4, -2, -1, -3, -2, -3, -2, -3]
destroys	-2.6	0.4899	[-3, -3, -3, -2, -2, -2, -3, -3, -2, -3]
destruct	-2.4	0.4899	[-3, -3, -3, -2, -2, -2, -3, -2, -2, -2]
destructed	-1.9	1.04403	[-4, -1, -2, -2, -2, -1, -3, -2, 0, -2]
destructibility	-1.8	1.07703	[-1, -2, -1, -1, -2, -3, -2, 0, -4, -2]
destructible	-1.5	1.1180299999999999	[-2, -2, -2, -1, 1, -1, -3, -1, -3, -1]
destructing	-2.5	0.67082	[-2, -3, -2, -3, -2, -2, -2, -3, -2, -4]
destruction	-2.7	0.9	[-4, -3, -4, -3, -2, -2, -3, -1, -2, -3]
destructionist	-2.6	0.8	[-3, -4, -2, -2, -2, -3, -3, -1, -3, -3]
destructionists	-2.1	0.53852	[-3, -1, -2, -2, -3, -2, -2, -2, -2, -2]
destructions	-2.3	0.7810199999999999	[-3, -2, -2, -2, -1, -3, -4, -2, -2, -2]
destructive	-3.0	0.63246	[-3, -4, -3, -2, -3, -3, -3, -2, -4, -3]
destructively	-2.4	0.9165200000000001	[-2, -3, -1, -4, -2, -3, -3, -3, -1, -2]
destructiveness	-2.4	0.9165200000000001	[-3, -3, -2, -4, -1, -2, -3, -2, -1, -3]
destructivity	-2.2	1.53623	[2, -3, -3, -4, -3, -2, -2, -2, -2, -3]
destructs	-2.4	0.9165200000000001	[-2, -1, -2, -4, -4, -2, -3, -2, -2, -2]
detached	-0.5	1.2041600000000001	[-1, 2, -1, -1, -2, 0, 1, -2, -1, 0]
detain	-1.8	0.9798	[-3, -1, -2, -2, -4, -2, -1, -1, -1, -1]
detained	-1.7	0.9	[-1, -1, -1, -1, -1, -2, -2, -2, -2, -4]
detention	-1.5	0.67082	[-1, -2, -1, -2, -1, -1, -3, -2, -1, -1]
determinable	0.9	0.7	[2, 1, 1, 1, 0, 1, 2, 0, 0, 1]
determinableness	0.2	1.07703	[0, 0, 0, 1, 0, 1, -1, 2, -2, 1]
determinably	0.9	0.8306600000000001	[2, 0, 1, 1, 0, 1, 2, 2, 0, 0]
determinacy	1.0	1.0	[0, 0, 0, 3, 1, 1, 2, 1, 0, 2]
determinant	0.2	0.6	[0, 1, -1, 0, 1, 1, 0, 0, 0, 0]
determinantal	-0.3	1.41774	[0, 0, 0, -4, 0, -1, 0, 0, 2, 0]
determinate	0.8	0.8717799999999999	[2, 1, 0, 0, 0, 2, 2, 0, 1, 0]
determinately	1.2	0.6	[1, 2, 0, 1, 1, 1, 2, 1, 2, 1]
determinateness	1.1	0.9434	[1, 1, 1, 0, 0, 2, 3, 1, 0, 2]
determination	1.7	0.7810199999999999	[2, 3, 1, 1, 1, 2, 1, 1, 2, 3]
determinations	0.8	1.16619	[0, 3, 1, 0, 1, 3, 0, 0, 0, 0]
determinative	1.1	1.04403	[2, 0, 3, 2, 1, 1, 0, 0, 2, 0]
determinatives	0.9	1.3	[2, 0, -2, 1, 2, 2, 2, 0, 0, 2]
determinator	1.1	1.04403	[3, 0, 1, 0, 1, 0, 2, 2, 0, 2]
determined	1.4	1.35647	[-2, 1, 3, 2, 2, 2, 3, 1, 1, 1]
devastate	-3.1	0.9434	[-4, -4, -1, -4, -4, -3, -3, -3, -2, -3]
devastated	-3.0	0.89443	[-4, -3, -3, -4, -3, -1, -3, -4, -3, -2]
devastates	-2.8	0.9798	[-4, -3, -2, -4, -2, -1, -3, -4, -3, -2]
devastating	-3.3	0.9	[-4, -3, -4, -4, -1, -4, -3, -3, -3, -4]
devastatingly	-2.4	1.28062	[-3, -4, -3, 0, -3, 0, -2, -3, -3, -3]
devastation	-1.8	2.13542	[-1, -1, -3, -3, -4, -3, -4, 2, 2, -3]
devastations	-1.9	1.92094	[-3, -3, -2, -2, 1, -1, 2, -4, -4, -3]
devastative	-3.2	1.16619	[-4, -3, 0, -4, -4, -3, -3, -4, -3, -4]
devastator	-2.8	0.74833	[-3, -3, -2, -2, -3, -2, -3, -4, -2, -4]
devastators	-2.9	1.22066	[-3, -2, -3, -4, -4, -4, 0, -3, -2, -4]
devil	-3.4	0.8	[-4, -3, -4, -4, -4, -4, -2, -3, -2, -4]
deviled	-1.6	1.0198	[-1, -2, 0, -4, -1, -2, -2, -2, -1, -1]
devilfish	-0.8	1.07703	[-2, -3, -1, 0, 0, 0, 0, -2, 0, 0]
devilfishes	-0.6	1.0198	[-3, 0, -2, 0, 0, 0, 0, -1, 0, 0]
deviling	-2.2	0.8717799999999999	[-1, -3, -1, -2, -3, -2, -2, -4, -2, -2]
devilish	-2.1	1.04403	[-1, -2, -4, -1, -1, -2, -2, -4, -2, -2]
devilishly	-1.6	0.8	[-2, -2, -3, -1, -2, -2, 0, -2, -1, -1]
devilishness	-2.3	0.9	[-4, -1, -4, -2, -2, -2, -2, -2, -2, -2]
devilkin	-2.4	0.9165200000000001	[-3, -1, -2, -3, -2, -4, -2, -3, -3, -1]
devilled	-2.3	1.1	[-3, -1, -2, -3, 0, -4, -2, -3, -2, -3]
devilling	-1.8	1.249	[-3, -1, -1, -2, -2, -3, -4, -2, 0, 0]
devilment	-1.9	0.9434	[-2, -1, -2, -1, -3, -2, -2, -1, -1, -4]
devilments	-1.1	0.7	[-2, -1, -2, -2, -1, 0, 0, -1, -1, -1]
devilries	-1.6	1.35647	[-1, -1, -2, -4, -3, 0, -2, 0, 0, -3]
devilry	-2.8	1.249	[-4, -3, 0, -2, -2, -2, -3, -4, -4, -4]
devils	-2.7	0.9	[-3, -1, -3, -2, -2, -3, -4, -3, -2, -4]
deviltries	-1.5	1.1180299999999999	[-1, -2, 1, -2, 0, -2, -2, -3, -2, -2]
deviltry	-2.8	1.32665	[-4, -4, -3, -3, -3, -3, 1, -3, -3, -3]
devilwood	-0.8	1.07703	[0, -1, -2, 0, 0, 0, 0, -3, -2, 0]
devilwoods	-1.0	0.7746	[-2, 0, -2, -1, -1, 0, -1, -2, 0, -1]
devote	1.4	1.28062	[3, 0, 2, -1, 0, 3, 2, 2, 1, 2]
devoted	1.7	1.3453600000000001	[2, -1, 3, 2, 1, 0, 1, 3, 3, 3]
devotedly	1.6	1.35647	[1, 1, 2, 2, 3, 2, 2, -2, 2, 3]
devotedness	2.0	1.0	[0, 3, 2, 1, 3, 2, 2, 3, 1, 3]
devotee	1.6	1.11355	[1, 3, 0, 2, 1, 2, 1, 1, 4, 1]
devotees	0.5	1.0247	[0, 0, 3, 0, 0, 0, 2, 0, 0, 0]
devotement	1.5	1.36015	[2, -1, 3, 2, -1, 1, 2, 3, 2, 2]
devotements	1.1	1.04403	[0, 1, 0, 0, 0, 2, 2, 2, 3, 1]
devotes	1.6	0.9165200000000001	[2, 3, 0, 2, 2, 3, 1, 1, 1, 1]
devoting	2.1	0.7	[2, 2, 3, 1, 2, 3, 2, 3, 1, 2]
devotion	2.0	1.0	[2, 0, 1, 2, 4, 3, 2, 2, 2, 2]
devotional	1.2	1.16619	[0, 1, 0, 2, 2, 1, 0, 0, 3, 3]
devotionally	2.2	0.4	[2, 2, 2, 3, 2, 3, 2, 2, 2, 2]
devotionals	1.2	1.07703	[3, 1, 1, 0, -1, 2, 2, 2, 1, 1]
devotions	1.8	0.74833	[2, 3, 1, 2, 1, 3, 1, 2, 1, 2]
diamond	1.4	1.42829	[0, 0, 2, 0, 1, 3, 1, 3, 0, 4]
dick	-2.3	1.18743	[-2, -3, -4, -2, 0, -4, -2, -1, -3, -2]
dickhead	-3.1	0.53852	[-4, -3, -3, -3, -4, -2, -3, -3, -3, -3]
die	-2.9	0.9434	[-4, -3, -1, -2, -4, -3, -3, -3, -2, -4]
died	-2.6	1.28062	[-3, -1, -3, -4, -2, -4, -3, -4, -2, 0]
difficult	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
difficulties	-1.2	0.4	[-1, -2, -1, -1, -1, -2, -1, -1, -1, -1]
difficultly	-1.7	0.45826000000000006	[-1, -2, -1, -2, -2, -1, -2, -2, -2, -2]
difficulty	-1.4	0.66332	[-2, -2, -2, -2, 0, -1, -1, -2, -1, -1]
diffident	-1.0	0.44721000000000005	[-1, -1, -1, -1, -1, 0, -2, -1, -1, -1]
dignified	2.2	0.6	[1, 2, 2, 2, 3, 3, 3, 2, 2, 2]
dignifies	2.0	0.7746	[1, 3, 2, 2, 3, 3, 2, 2, 1, 1]
dignify	1.8	0.74833	[1, 2, 2, 1, 3, 3, 1, 2, 2, 1]
dignifying	2.1	1.04403	[1, 1, 1, 3, 1, 4, 2, 3, 2, 3]
dignitaries	0.6	0.9165200000000001	[0, 0, 1, 0, 0, 0, 3, 0, 1, 1]
dignitary	1.9	1.3	[0, 3, 4, 2, 3, 1, 1, 3, 0, 2]
dignities	1.4	0.66332	[1, 2, 1, 1, 3, 2, 1, 1, 1, 1]
dignity	1.7	0.9	[0, 3, 2, 1, 2, 1, 2, 3, 1, 2]
dilemma	-0.7	1.48661	[2, -1, -2, -2, -1, -1, 2, 0, -2, -2]
dipshit	-2.1	0.7	[-1, -2, -2, -3, -2, -3, -3, -2, -2, -1]
dire	-2.0	1.26491	[-2, -3, -3, -2, -3, -1, -1, 1, -3, -3]
direful	-3.1	0.8306600000000001	[-3, -3, -3, -3, -4, -1, -4, -3, -4, -3]
dirt	-1.4	0.9165200000000001	[-1, -1, -1, 0, -3, -1, -1, -2, -3, -1]
dirtier	-1.4	0.4899	[-2, -1, -1, -2, -1, -2, -1, -1, -2, -1]
dirtiest	-2.4	1.0198	[-4, -3, -2, -1, -2, -3, -1, -2, -4, -2]
dirty	-1.9	0.8306600000000001	[-2, -1, -1, -1, -2, -2, -1, -3, -3, -3]
disabling	-2.1	0.53852	[-2, -1, -3, -3, -2, -2, -2, -2, -2, -2]
disadvantage	-1.8	0.4	[-2, -2, -1, -2, -2, -1, -2, -2, -2, -2]
disadvantaged	-1.7	0.64031	[-2, -2, -3, -1, -2, -2, -2, -1, -1, -1]
disadvantageous	-1.8	0.74833	[-1, -2, -2, -1, -3, -1, -1, -2, -3, -2]
disadvantageously	-2.1	0.8306600000000001	[-2, -4, -1, -2, -1, -2, -2, -2, -3, -2]
disadvantageousness	-1.6	0.66332	[-1, -1, -3, -2, -1, -1, -2, -1, -2, -2]
disadvantages	-1.7	0.64031	[-2, -2, -3, -1, -2, -2, -2, -1, -1, -1]
disagree	-1.6	0.4899	[-1, -2, -1, -1, -2, -2, -2, -2, -1, -2]
disagreeable	-1.7	0.64031	[-1, -2, -1, -1, -1, -2, -2, -2, -3, -2]
disagreeableness	-1.7	0.64031	[-1, -1, -2, -2, -1, -2, -3, -1, -2, -2]
disagreeablenesses	-1.9	0.9434	[-2, 0, -3, -1, -2, -3, -2, -1, -3, -2]
disagreeably	-1.5	0.67082	[-3, -2, -1, -1, -1, -2, -1, -2, -1, -1]
disagreed	-1.3	0.64031	[-1, -2, -1, -1, -2, 0, -1, -2, -1, -2]
disagreeing	-1.4	0.8	[-1, 0, -1, -2, -2, -1, -3, -1, -1, -2]
disagreement	-1.5	0.67082	[-2, -1, -1, -1, -1, -1, -1, -3, -2, -2]
disagreements	-1.8	0.6	[-2, -3, -1, -2, -2, -1, -2, -2, -1, -2]
disagrees	-1.3	0.45826000000000006	[-1, -2, -1, -1, -1, -1, -1, -2, -1, -2]
disappear	-0.9	0.7	[-2, -1, 0, 0, -2, -1, -1, -1, 0, -1]
disappeared	-0.9	0.7	[-2, 0, -1, -1, 0, 0, -2, -1, -1, -1]
disappears	-1.4	0.8	[-2, -2, 0, 0, -2, -1, -2, -1, -2, -2]
disappoint	-1.7	0.64031	[-1, -1, -1, -3, -2, -2, -2, -1, -2, -2]
disappointed	-2.1	0.8306600000000001	[-1, -3, -2, -2, -3, -1, -1, -2, -3, -3]
disappointedly	-1.7	0.7810199999999999	[-3, -1, -3, -1, -2, -1, -1, -2, -2, -1]
disappointing	-2.2	0.6	[-1, -2, -2, -3, -3, -2, -2, -2, -3, -2]
disappointingly	-1.9	0.7	[-2, -1, -1, -3, -2, -3, -2, -2, -1, -2]
disappointment	-2.3	1.00499	[-3, -1, -4, -1, -3, -1, -3, -2, -2, -3]
disappointments	-2.0	1.09545	[-1, -2, -4, -3, -2, -2, -3, 0, -2, -1]
disappoints	-1.6	0.4899	[-2, -1, -1, -1, -2, -1, -2, -2, -2, -2]
disaster	-3.1	0.8306600000000001	[-2, -4, -4, -3, -3, -2, -4, -3, -2, -4]
disasters	-2.6	0.8	[-2, -2, -3, -1, -3, -3, -2, -4, -3, -3]
disastrous	-2.9	0.53852	[-2, -2, -3, -3, -3, -3, -4, -3, -3, -3]
disbelieve	-1.2	0.8717799999999999	[-1, -2, -1, -2, -1, 0, 0, -1, -3, -1]
discard	-1.0	0.44721000000000005	[-1, -1, -1, -1, 0, -1, -1, -1, -2, -1]
discarded	-1.4	0.9165200000000001	[-1, -1, -1, -1, 0, -1, -2, -3, -3, -1]
discarding	-0.7	0.45826000000000006	[-1, 0, -1, -1, -1, 0, -1, 0, -1, -1]
discards	-1.0	0.63246	[0, -1, -1, -1, -2, 0, -2, -1, -1, -1]
discomfort	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -2, -1, -2]
discomfortable	-1.6	0.8	[-1, -1, -1, -2, -3, -1, -2, -1, -3, -1]
discomforted	-1.6	0.8	[-1, -1, -1, -2, -3, -3, -1, -1, -1, -2]
discomforting	-1.6	1.11355	[-1, -2, -1, -1, -2, 1, -3, -2, -3, -2]
discomforts	-1.3	0.9	[-2, -1, -2, -1, -1, -2, -2, -1, 1, -2]
disconsolate	-2.3	0.7810199999999999	[-1, -2, -2, -3, -2, -2, -2, -4, -3, -2]
disconsolation	-1.7	0.45826000000000006	[-2, -2, -1, -2, -1, -1, -2, -2, -2, -2]
discontented	-1.8	0.9798	[-1, -3, -1, -2, -4, -2, -1, -2, -1, -1]
discord	-1.7	0.64031	[-3, -2, -2, -2, -2, -1, -1, -1, -1, -2]
discounted	0.2	1.249	[-1, 0, 3, -1, 0, 1, 1, 1, -1, -1]
discourage	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -2, -3, -2]
discourageable	-1.2	0.9798	[-1, -2, -1, 1, -1, -1, -1, -2, -3, -1]
discouraged	-1.7	0.45826000000000006	[-2, -1, -2, -2, -2, -2, -1, -1, -2, -2]
discouragement	-2.0	0.89443	[-4, -1, -2, -2, -1, -1, -3, -2, -2, -2]
discouragements	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -1, -2, -2]
discourager	-1.7	0.7810199999999999	[-2, -1, -3, -2, -1, -3, -1, -2, -1, -1]
discouragers	-1.9	0.53852	[-2, -2, -2, -2, -1, -1, -3, -2, -2, -2]
discourages	-1.9	0.53852	[-2, -1, -2, -2, -2, -2, -1, -3, -2, -2]
discouraging	-1.9	0.7	[-2, -2, -2, -3, -1, -1, -2, -1, -2, -3]
discouragingly	-1.8	0.8717799999999999	[-2, -1, -3, -1, -1, -3, -2, -1, -3, -1]
discredited	-1.9	0.53852	[-2, -2, -2, -2, -1, -3, -1, -2, -2, -2]
disdain	-2.1	0.3	[-3, -2, -2, -2, -2, -2, -2, -2, -2, -2]
disgrace	-2.2	0.74833	[-2, -4, -1, -2, -2, -2, -2, -3, -2, -2]
disgraced	-2.0	0.44721000000000005	[-3, -2, -2, -2, -1, -2, -2, -2, -2, -2]
disguise	-1.0	1.09545	[-2, -1, 0, 0, 0, 0, -3, -2, -2, 0]
disguised	-1.1	1.04403	[-3, 0, 0, -1, -1, 0, -3, -1, -1, -1]
disguises	-1.0	0.63246	[-2, 0, 0, -1, -1, -1, -2, -1, -1, -1]
disguising	-1.3	0.7810199999999999	[0, -2, -1, -1, -1, -2, -1, -1, -3, -1]
disgust	-2.9	0.7	[-3, -3, -4, -2, -3, -3, -4, -2, -3, -2]
disgusted	-2.4	0.9165200000000001	[-4, -3, -3, -1, -3, -1, -2, -2, -2, -3]
disgustedly	-3.0	0.89443	[-2, -3, -4, -4, -2, -4, -4, -2, -3, -2]
disgustful	-2.6	0.4899	[-3, -3, -2, -2, -2, -2, -3, -3, -3, -3]
disgusting	-2.4	1.11355	[-3, -2, -3, -4, -1, -3, -1, -4, -1, -2]
disgustingly	-2.9	0.7	[-3, -3, -4, -3, -3, -2, -2, -4, -2, -3]
disgusts	-2.1	0.53852	[-2, -2, -3, -2, -2, -2, -2, -3, -1, -2]
dishearten	-2.0	0.63246	[-3, -1, -2, -3, -2, -2, -1, -2, -2, -2]
disheartened	-2.2	0.74833	[-2, -2, -2, -1, -2, -2, -4, -3, -2, -2]
disheartening	-1.8	1.32665	[-2, -2, -2, -3, -2, 2, -2, -2, -3, -2]
dishearteningly	-2.0	0.63246	[-2, -3, -2, -1, -2, -2, -2, -3, -2, -1]
disheartenment	-2.3	0.45826000000000006	[-3, -2, -3, -2, -2, -2, -2, -3, -2, -2]
disheartenments	-2.2	0.8717799999999999	[-2, -3, -3, -3, -3, -1, -1, -1, -2, -3]
disheartens	-2.2	0.4	[-3, -2, -2, -2, -3, -2, -2, -2, -2, -2]
dishonest	-2.7	0.9	[-3, -2, -1, -4, -3, -2, -4, -3, -3, -2]
disillusion	-1.0	1.1832200000000002	[-2, 0, -2, -1, -2, 1, -2, -1, 1, -2]
